Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: Progress,Store: Audio Check 1,Store: Audio Check 2,Store: Audio Check Redirect
5,1719944113962,02/07/2024 18:15:13,1719947713962,1,02/07/2024 20:15:13,86579,59,task-tole,,38703093,280560572517622,11360479,,complete,,,mobile,undefined K,Android 10,Edge 122.0.0.0,360x820,360x580,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,b1zo9t,1,info,audio finished,20570.8,20554.1,20570.8,20570.8,20554.1,20570.8,1,20570.8,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
6,1719944119536,02/07/2024 18:15:19,1719947719536,1,02/07/2024 20:15:19,86579,59,task-tole,,38703093,280560572517622,11360479,,complete,,,mobile,undefined K,Android 10,Edge 122.0.0.0,360x820,360x580,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,b1zo9t,1,info,audio started,26146.600000071525,26139.100000000002,26146.600000071525,26146.600000071525,26139.100000000002,26146.600000071525,1,26146.600000071525,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
7,1719944121131,02/07/2024 18:15:21,1719947721131,1,02/07/2024 20:15:21,86579,59,task-tole,,38703093,280560572517622,11360479,,complete,,,mobile,undefined K,Android 10,Edge 122.0.0.0,360x820,360x580,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,b1zo9t,1,response,continue,27739.200000095367,27722.7,27739.200000095367,27739.200000095367,27722.7,27739.200000095367,1,27739.200000095367,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
8,1719944129301,02/07/2024 18:15:29,1719947729301,1,02/07/2024 20:15:29,86579,59,task-tole,,38703093,280560572517622,11360479,,complete,,,mobile,undefined K,Android 10,Edge 122.0.0.0,360x820,360x580,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,s26p9w,2,response,continue,8185.299999999996,8168.5999999999985,8185.299999999996,8185.299999999996,8168.5999999999985,8185.299999999996,1,8185.299999999996,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
9,1719944129318,02/07/2024 18:15:29,1719947729318,1,02/07/2024 20:15:29,86579,59,task-tole,,38703093,280560572517622,11360479,,complete,,,mobile,undefined K,Android 10,Edge 122.0.0.0,360x820,360x580,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,s26p9w,2,response,Ja,5867.9000000000015,8168.5999999999985,8185.299999999996,5867.9000000000015,8168.5999999999985,8185.299999999996,1,5867.9000000000015,2317.399999999994,0,AudioCheck1,Dropdown,Dropdown,7,object-20,Instructions1,,2,Ja,,
10,1719944129320,02/07/2024 18:15:29,1719947729320,1,02/07/2024 20:15:29,86579,59,task-tole,,38703093,280560572517622,11360479,,complete,,,mobile,undefined K,Android 10,Edge 122.0.0.0,360x820,360x580,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,s26p9w,2,response,Ja,7801.799999999996,8168.5999999999985,8185.299999999996,7801.799999999996,8168.5999999999985,8185.299999999996,1,7801.799999999996,383.5,0,AudioCheck2,Dropdown,Dropdown,8,object-21,Instructions1,,2,Ja,Ja,
11,1719944129338,02/07/2024 18:15:29,1719947729338,1,02/07/2024 20:15:29,86579,59,task-tole,,38703093,280560572517622,11360479,,complete,,,mobile,undefined K,Android 10,Edge 122.0.0.0,360x820,360x580,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 3,p7z98f,3,timedOut,,33.19999999999709,16.599999999998545,33.19999999999709,33.19999999999709,16.599999999998545,33.19999999999709,1,33.19999999999709,0,0,,Time Limit,screen,0,screen,Instructions1,,2,Ja,Ja,2
12,1719944129344,02/07/2024 18:15:29,1719947729344,1,02/07/2024 20:15:29,86579,59,task-tole,,38703093,280560572517622,11360479,,complete,,,mobile,undefined K,Android 10,Edge 122.0.0.0,360x820,360x580,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719954940120,02/07/2024 21:15:40,1719962140120,2,03/07/2024 01:15:40,86579,59,task-tole,,38710307,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719954946060,02/07/2024 21:15:46,1719962146060,2,03/07/2024 01:15:46,86579,59,task-tole,,38710307,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,b1zo9t,1,info,audio started,5711.300000190735,5699.3,5711.300000190735,5711.300000190735,5699.3,5711.300000190735,1,5711.300000190735,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
3,1719954949490,02/07/2024 21:15:49,1719962149490,2,03/07/2024 01:15:49,86579,59,task-tole,,38710307,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,b1zo9t,1,info,audio finished,9141.200000286102,9132.2,9141.200000286102,9141.200000286102,9132.2,9141.200000286102,1,9141.200000286102,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
4,1719954950820,02/07/2024 21:15:50,1719962150820,2,03/07/2024 01:15:50,86579,59,task-tole,,38710307,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,b1zo9t,1,response,continue,10470.599999904633,10465.4,10470.599999904633,10470.599999904633,10465.4,10470.599999904633,1,10470.599999904633,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
5,1719954966807,02/07/2024 21:16:06,1719962166807,2,03/07/2024 01:16:06,86579,59,task-tole,,38710307,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,s26p9w,2,info,audio started,1833.0999999999985,1816.3999999999996,1833.0999999999985,1833.0999999999985,1816.3999999999996,1833.0999999999985,1,1833.0999999999985,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
6,1719954970230,02/07/2024 21:16:10,1719962170230,2,03/07/2024 01:16:10,86579,59,task-tole,,38710307,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,s26p9w,2,info,audio finished,19416.1,19414.1,19416.1,19416.1,19414.1,19416.1,1,19416.1,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
7,1719954973671,02/07/2024 21:16:13,1719962173671,2,03/07/2024 01:16:13,86579,59,task-tole,,38710307,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,s26p9w,2,response,continue,22846.400000190733,22830.799999999996,22846.400000190733,22846.400000190733,22830.799999999996,22846.400000190733,1,22846.400000190733,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
8,1719954973672,02/07/2024 21:16:13,1719962173672,2,03/07/2024 01:16:13,86579,59,task-tole,,38710307,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,s26p9w,2,response,Ja,19497.5,22830.799999999996,22847.499999999993,19497.5,22830.799999999996,22847.499999999993,1,19497.5,3349.9999999999927,0,AudioCheck1,Dropdown,Dropdown,7,object-20,Instructions1,,2,Ja,,
9,1719954973672,02/07/2024 21:16:13,1719962173672,2,03/07/2024 01:16:13,86579,59,task-tole,,38710307,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,s26p9w,2,response,Ja,22047.4,22830.799999999996,22847.499999999993,22047.4,22830.799999999996,22847.499999999993,1,22047.4,800.0999999999913,0,AudioCheck2,Dropdown,Dropdown,8,object-21,Instructions1,,2,Ja,Ja,
10,1719954973676,02/07/2024 21:16:13,1719962173676,2,03/07/2024 01:16:13,86579,59,task-tole,,38710307,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 3,p7z98f,3,timedOut,,30.700000095370342,16.60000000000582,30.700000095370342,30.700000095370342,16.60000000000582,30.700000095370342,1,30.700000095370342,0,0,,Time Limit,screen,0,screen,Instructions1,,2,Ja,Ja,2
11,1719954973677,02/07/2024 21:16:13,1719962173677,2,03/07/2024 01:16:13,86579,59,task-tole,,38710307,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719961497114,02/07/2024 23:04:57,1719968697114,2,03/07/2024 03:04:57,86579,59,task-tole,,38712272,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719961500176,02/07/2024 23:05:00,1719968700176,2,03/07/2024 03:05:00,86579,59,task-tole,,38712272,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,b1zo9t,1,info,audio started,2847,2834,2847,2847,2834,2847,1,2847,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
3,1719961503626,02/07/2024 23:05:03,1719968703626,2,03/07/2024 03:05:03,86579,59,task-tole,,38712272,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,b1zo9t,1,info,audio finished,6297,6283,6297,6297,6283,6297,1,6297,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
4,1719961506885,02/07/2024 23:05:06,1719968706885,2,03/07/2024 03:05:06,86579,59,task-tole,,38712272,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,b1zo9t,1,response,continue,9549,9533,9549,9549,9533,9549,1,9549,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
5,1719961516050,02/07/2024 23:05:16,1719968716050,2,03/07/2024 03:05:16,86579,59,task-tole,,38712272,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,s26p9w,2,response,continue,9184,9167,9184,9184,9167,9184,1,9184,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
6,1719961516054,02/07/2024 23:05:16,1719968716054,2,03/07/2024 03:05:16,86579,59,task-tole,,38712272,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,s26p9w,2,response,Ja,4267,9167,9184,4267,9167,9184,1,4267,4917,0,AudioCheck1,Dropdown,Dropdown,7,object-20,Instructions1,,2,Ja,,
7,1719961516055,02/07/2024 23:05:16,1719968716055,2,03/07/2024 03:05:16,86579,59,task-tole,,38712272,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,s26p9w,2,response,Ja,7667,9167,9184,7667,9167,9184,1,7667,1517,0,AudioCheck2,Dropdown,Dropdown,8,object-21,Instructions1,,2,Ja,Ja,
8,1719961516058,02/07/2024 23:05:16,1719968716058,2,03/07/2024 03:05:16,86579,59,task-tole,,38712272,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 3,p7z98f,3,timedOut,,29,29,29,29,29,29,1,29,0,0,,Time Limit,screen,0,screen,Instructions1,,2,Ja,Ja,2
9,1719961516058,02/07/2024 23:05:16,1719968716058,2,03/07/2024 03:05:16,86579,59,task-tole,,38712272,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719982011613,03/07/2024 04:46:51,1719989211613,2,03/07/2024 08:46:51,86579,59,task-tole,,38713560,280560572386356,11362813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_24,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719982027090,03/07/2024 04:47:07,1719989227090,2,03/07/2024 08:47:07,86579,59,task-tole,,38713560,280560572386356,11362813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_24,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,b1zo9t,1,info,audio started,15210.2,15193.5,15210.2,15210.2,15193.5,15210.2,1,15210.2,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
3,1719982030512,03/07/2024 04:47:10,1719989230512,2,03/07/2024 08:47:10,86579,59,task-tole,,38713560,280560572386356,11362813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_24,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,b1zo9t,1,info,audio finished,18635.199999976157,18625.2,18635.199999976157,18635.199999976157,18625.2,18635.199999976157,1,18635.199999976157,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
4,1719982033511,03/07/2024 04:47:13,1719989233511,2,03/07/2024 08:47:13,86579,59,task-tole,,38713560,280560572386356,11362813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_24,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,b1zo9t,1,info,audio started,21633.999999928474,21623.8,21633.999999928474,21633.999999928474,21623.8,21633.999999928474,1,21633.999999928474,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
5,1719982036933,03/07/2024 04:47:16,1719989236933,2,03/07/2024 08:47:16,86579,59,task-tole,,38713560,280560572386356,11362813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_24,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,b1zo9t,1,info,audio finished,25056.3,25055.6,25056.3,25056.3,25055.6,25056.3,1,25056.3,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
6,1719982037506,03/07/2024 04:47:17,1719989237506,2,03/07/2024 08:47:17,86579,59,task-tole,,38713560,280560572386356,11362813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_24,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,b1zo9t,1,response,continue,25627.899999904632,25622.1,25627.899999904632,25627.899999904632,25622.1,25627.899999904632,1,25627.899999904632,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
7,1719982044981,03/07/2024 04:47:24,1719989244981,2,03/07/2024 08:47:24,86579,59,task-tole,,38713560,280560572386356,11362813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_24,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,s26p9w,2,response,continue,7480.099999999995,7463.399999999998,7480.099999999995,7480.099999999995,7463.399999999998,7480.099999999995,1,7480.099999999995,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
8,1719982044981,03/07/2024 04:47:24,1719989244981,2,03/07/2024 08:47:24,86579,59,task-tole,,38713560,280560572386356,11362813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_24,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,s26p9w,2,response,Ja,3915,7463.399999999998,7480.099999999995,3915,7463.399999999998,7480.099999999995,1,3915,3565.099999999995,0,AudioCheck1,Dropdown,Dropdown,7,object-20,Instructions1,,2,Ja,,
9,1719982044981,03/07/2024 04:47:24,1719989244981,2,03/07/2024 08:47:24,86579,59,task-tole,,38713560,280560572386356,11362813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_24,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,s26p9w,2,response,Ja,6880.299999999999,7463.399999999998,7480.099999999995,6880.299999999999,7463.399999999998,7480.099999999995,1,6880.299999999999,599.7999999999956,0,AudioCheck2,Dropdown,Dropdown,8,object-21,Instructions1,,2,Ja,Ja,
10,1719982044983,03/07/2024 04:47:24,1719989244983,2,03/07/2024 08:47:24,86579,59,task-tole,,38713560,280560572386356,11362813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_24,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 3,p7z98f,3,timedOut,,19.89999990463548,16.5,19.89999990463548,19.89999990463548,16.5,19.89999990463548,1,19.89999990463548,0,0,,Time Limit,screen,0,screen,Instructions1,,2,Ja,Ja,2
11,1719982044983,03/07/2024 04:47:24,1719989244983,2,03/07/2024 08:47:24,86579,59,task-tole,,38713560,280560572386356,11362813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,End study,,0,Audio check male vs. female,9,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_24,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
END OF FILE
