Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1719844828444,01/07/2024 14:40:28,1719852028444,2,01/07/2024 18:40:28,86579,59,task-q8b2,,38653486,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719844831579,01/07/2024 14:40:31,1719852031579,2,01/07/2024 18:40:31,86579,59,task-q8b2,,38653486,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,3155.3339999284744,3149.934,3155.3339999284744,3155.3339999284744,3149.934,3155.3339999284744,1,3155.3339999284744,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719844831581,01/07/2024 14:40:31,1719852031581,2,01/07/2024 18:40:31,86579,59,task-q8b2,,38653486,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719927830286,02/07/2024 13:43:50,1719935030286,2,02/07/2024 17:43:50,86579,59,task-q8b2,,38684336,280560572370170,11356342,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,924x1480,924x1312,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_7,,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719927832441,02/07/2024 13:43:52,1719935032441,2,02/07/2024 17:43:52,86579,59,task-q8b2,,38684336,280560572370170,11356342,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,924x1480,924x1312,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_7,,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,2151.2,2134.7,2151.2,2151.2,2134.7,2151.2,1,2151.2,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719927832446,02/07/2024 13:43:52,1719935032446,2,02/07/2024 17:43:52,86579,59,task-q8b2,,38684336,280560572370170,11356342,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,924x1480,924x1312,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_7,,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719927906940,02/07/2024 13:45:06,1719935106940,2,02/07/2024 17:45:06,86579,59,task-q8b2,,38684509,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719927908580,02/07/2024 13:45:08,1719935108580,2,02/07/2024 17:45:08,86579,59,task-q8b2,,38684509,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,1646.28,1641.0199999999998,1646.28,1646.28,1641.0199999999998,1646.28,1,1646.28,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719927908581,02/07/2024 13:45:08,1719935108581,2,02/07/2024 17:45:08,86579,59,task-q8b2,,38684509,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719928172823,02/07/2024 13:49:32,1719935372823,2,02/07/2024 17:49:32,86579,59,task-q8b2,,38685254,280560572503237,11356389,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1710x1107,1554x788,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719928176108,02/07/2024 13:49:36,1719935376108,2,02/07/2024 17:49:36,86579,59,task-q8b2,,38685254,280560572503237,11356389,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1710x1107,1554x788,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,3297.1,3283.2999999999997,3297.1,3297.1,3283.2999999999997,3297.1,1,3297.1,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719928176109,02/07/2024 13:49:36,1719935376109,2,02/07/2024 17:49:36,86579,59,task-q8b2,,38685254,280560572503237,11356389,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1710x1107,1554x788,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719928360142,02/07/2024 13:52:40,1719935560142,2,02/07/2024 17:52:40,86579,59,task-q8b2,,38685588,280560572377190,11356355,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_3,,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719928365281,02/07/2024 13:52:45,1719935565281,2,02/07/2024 17:52:45,86579,59,task-q8b2,,38685588,280560572377190,11356355,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_3,,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,5149.276,5132.576,5149.276,5149.276,5132.576,5149.276,1,5149.276,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719928365283,02/07/2024 13:52:45,1719935565283,2,02/07/2024 17:52:45,86579,59,task-q8b2,,38685588,280560572377190,11356355,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_3,,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719928606152,02/07/2024 13:56:46,1719935806152,2,02/07/2024 17:56:46,86579,59,task-q8b2,,38685896,280560572515517,11356470,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1707x960,1659x838,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_4,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719928610207,02/07/2024 13:56:50,1719935810207,2,02/07/2024 17:56:50,86579,59,task-q8b2,,38685896,280560572515517,11356470,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1707x960,1659x838,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_4,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,4062.3999999992548,4060.7,4062.3999999992548,4062.3999999992548,4060.7,4062.3999999992548,1,4062.3999999992548,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719928610209,02/07/2024 13:56:50,1719935810209,2,02/07/2024 17:56:50,86579,59,task-q8b2,,38685896,280560572515517,11356470,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1707x960,1659x838,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_4,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719928718195,02/07/2024 13:58:38,1719935918195,2,02/07/2024 17:58:38,86579,59,task-q8b2,,38686019,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719928720700,02/07/2024 13:58:40,1719935920700,2,02/07/2024 17:58:40,86579,59,task-q8b2,,38686019,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,2533.5999999940395,2530.6000000000004,2533.5999999940395,2533.5999999940395,2530.6000000000004,2533.5999999940395,1,2533.5999999940395,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719928720703,02/07/2024 13:58:40,1719935920703,2,02/07/2024 17:58:40,86579,59,task-q8b2,,38686019,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719929123875,02/07/2024 14:05:23,1719936323875,2,02/07/2024 18:05:23,86579,59,task-q8b2,,38686435,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719929129409,02/07/2024 14:05:29,1719936329409,2,02/07/2024 18:05:29,86579,59,task-q8b2,,38686435,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,5566.548,5549.883,5566.548,5566.548,5549.883,5566.548,1,5566.548,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719929129412,02/07/2024 14:05:29,1719936329412,2,02/07/2024 18:05:29,86579,59,task-q8b2,,38686435,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719929569689,02/07/2024 14:12:49,1719936769689,2,02/07/2024 18:12:49,86579,59,task-q8b2,,38686840,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719929581481,02/07/2024 14:13:01,1719936781481,2,02/07/2024 18:13:01,86579,59,task-q8b2,,38686840,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,11801.237999997766,11793.138,11801.237999997766,11801.237999997766,11793.138,11801.237999997766,1,11801.237999997766,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719929581486,02/07/2024 14:13:01,1719936781486,2,02/07/2024 18:13:01,86579,59,task-q8b2,,38686840,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719930130779,02/07/2024 14:22:10,1719937330779,2,02/07/2024 18:22:10,86579,59,task-q8b2,,38687447,280560572375091,11356762,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_16,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719930134147,02/07/2024 14:22:14,1719937334147,2,02/07/2024 18:22:14,86579,59,task-q8b2,,38687447,280560572375091,11356762,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_16,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,3397.952,3382.952,3397.952,3397.952,3382.952,3397.952,1,3397.952,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719930134149,02/07/2024 14:22:14,1719937334149,2,02/07/2024 18:22:14,86579,59,task-q8b2,,38687447,280560572375091,11356762,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_16,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719930212387,02/07/2024 14:23:32,1719937412387,2,02/07/2024 18:23:32,86579,59,task-q8b2,,38687478,280560572505330,11356928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719930215092,02/07/2024 14:23:35,1719937415092,2,02/07/2024 18:23:35,86579,59,task-q8b2,,38687478,280560572505330,11356928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,2714.9,2701.6200000000003,2714.9,2714.9,2701.6200000000003,2714.9,1,2714.9,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719930215093,02/07/2024 14:23:35,1719937415093,2,02/07/2024 18:23:35,86579,59,task-q8b2,,38687478,280560572505330,11356928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719930290698,02/07/2024 14:24:50,1719937490698,2,02/07/2024 18:24:50,86579,59,task-q8b2,,38687542,280560572525740,11356813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x725,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_2,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719930292892,02/07/2024 14:24:52,1719937492892,2,02/07/2024 18:24:52,86579,59,task-q8b2,,38687542,280560572525740,11356813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x725,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_2,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,2241.073999988079,2231.5739999999996,2241.073999988079,2241.073999988079,2231.5739999999996,2241.073999988079,1,2241.073999988079,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719930292895,02/07/2024 14:24:52,1719937492895,2,02/07/2024 18:24:52,86579,59,task-q8b2,,38687542,280560572525740,11356813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x725,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_2,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719930415390,02/07/2024 14:26:55,1719937615390,2,02/07/2024 18:26:55,86579,59,task-q8b2,,38687623,280560572376142,11356815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x775,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719930418325,02/07/2024 14:26:58,1719937618325,2,02/07/2024 18:26:58,86579,59,task-q8b2,,38687623,280560572376142,11356815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x775,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,2945.22,2943.2999999999997,2945.22,2945.22,2943.2999999999997,2945.22,1,2945.22,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719930418327,02/07/2024 14:26:58,1719937618327,2,02/07/2024 18:26:58,86579,59,task-q8b2,,38687623,280560572376142,11356815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x775,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719931139572,02/07/2024 14:38:59,1719938339572,2,02/07/2024 18:38:59,86579,59,task-q8b2,,38688189,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719931145321,02/07/2024 14:39:05,1719938345321,2,02/07/2024 18:39:05,86579,59,task-q8b2,,38688189,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,5775.351999904633,5766.752,5775.351999904633,5775.351999904633,5766.752,5775.351999904633,1,5775.351999904633,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719931145324,02/07/2024 14:39:05,1719938345324,2,02/07/2024 18:39:05,86579,59,task-q8b2,,38688189,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719932779194,02/07/2024 15:06:19,1719939979194,2,02/07/2024 19:06:19,86579,59,task-q8b2,,38689555,280560572509253,11357472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1024x768,1024x641,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719932781774,02/07/2024 15:06:21,1719939981774,2,02/07/2024 19:06:21,86579,59,task-q8b2,,38689555,280560572509253,11357472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1024x768,1024x641,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,2605.399999988079,2599.8,2605.399999988079,2605.399999988079,2599.8,2605.399999988079,1,2605.399999988079,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719932781776,02/07/2024 15:06:21,1719939981776,2,02/07/2024 19:06:21,86579,59,task-q8b2,,38689555,280560572509253,11357472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1024x768,1024x641,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719933769736,02/07/2024 15:22:49,1719940969736,2,02/07/2024 19:22:49,86579,59,task-q8b2,,38690753,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719933774164,02/07/2024 15:22:54,1719940974164,2,02/07/2024 19:22:54,86579,59,task-q8b2,,38690753,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,4439.544,4433.343999999999,4439.544,4439.544,4433.343999999999,4439.544,1,4439.544,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719933774167,02/07/2024 15:22:54,1719940974167,2,02/07/2024 19:22:54,86579,59,task-q8b2,,38690753,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
