Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Display,Spreadsheet: Audio,Spreadsheet: Variety,Manipulation: Spreadsheet,Store: Progress
9,1720006967052,03/07/2024 11:42:47,1720014167052,2,03/07/2024 15:42:47,86579,59,task-brwb,,38723905,280560572503249,11365063,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_4,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,1941.1000000238419,1933.4000000000015,1941.1000000238419,1941.1000000238419,1933.4000000000015,1941.1000000238419,1,1941.1000000238419,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_st_A6.mp3,st,,44
10,1720006975927,03/07/2024 11:42:55,1720014175927,2,03/07/2024 15:42:55,86579,59,task-brwb,,38723905,280560572503249,11365063,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_4,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,10816.599999999999,10800,10816.599999999999,10816.599999999999,10800,10816.599999999999,1,10816.599999999999,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,ROHA11_st_A6.mp3,st,,44
11,1720006975934,03/07/2024 11:42:55,1720014175934,2,03/07/2024 15:42:55,86579,59,task-brwb,,38723905,280560572503249,11365063,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_4,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,1,6966.699999999997,10800,10816.599999999999,6966.699999999997,10800,10816.599999999999,1,6966.699999999997,3849.9000000000015,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,ROHA11_st_A6.mp3,st,,45
12,1720006975935,03/07/2024 11:42:55,1720014175935,2,03/07/2024 15:42:55,86579,59,task-brwb,,38723905,280560572503249,11365063,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_4,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,,10816.599999999999,10800,10816.599999999999,10816.599999999999,10800,10816.599999999999,1,10816.599999999999,0,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,ROHA11_st_A6.mp3,st,,45
13,1720006981205,03/07/2024 11:43:01,1720014181205,2,03/07/2024 15:43:01,86579,59,task-brwb,,38723905,280560572503249,11365063,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_4,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,16095.100000023842,16083.300000000003,16095.100000023842,16095.100000023842,16083.300000000003,16095.100000023842,1,16095.100000023842,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_st_A6.mp3,st,,45
14,1720007003440,03/07/2024 11:43:23,1720014203440,2,03/07/2024 15:43:23,86579,59,task-brwb,,38723905,280560572503249,11365063,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_4,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,continue,22245.000000071523,22233.199999999997,22245.000000071523,22245.000000071523,22233.199999999997,22245.000000071523,1,22245.000000071523,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,46
15,1720007003446,03/07/2024 11:43:23,1720014203446,2,03/07/2024 15:43:23,86579,59,task-brwb,,38723905,280560572503249,11365063,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_4,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,Es gab sowohl pro und kontra ,11900.099999999991,22233.199999999997,22249.699999999997,11900.099999999991,22233.199999999997,22249.699999999997,1,11900.099999999991,10349.600000000006,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,46
16,1720007003447,03/07/2024 11:43:23,1720014203447,2,03/07/2024 15:43:23,86579,59,task-brwb,,38723905,280560572503249,11365063,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_4,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,,22249.699999999997,22233.199999999997,22249.699999999997,22249.699999999997,22233.199999999997,22249.699999999997,1,22249.699999999997,0,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,46
17,1720007006204,03/07/2024 11:43:26,1720014206204,2,03/07/2024 15:43:26,86579,59,task-brwb,,38723905,280560572503249,11365063,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_4,,,Origin_authenticity_M,Origin_authenticity_M,1,Instructions3,Screen 1,d2amsh,1,continue,,2776.600000023842,2766.699999999997,2776.600000023842,2776.600000023842,2766.699999999997,2776.600000023842,1,2776.600000023842,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,47
18,1720007006204,03/07/2024 11:43:26,1720014206204,2,03/07/2024 15:43:26,86579,59,task-brwb,,38723905,280560572503249,11365063,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_4,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1720036565974,03/07/2024 19:56:05,1720043765974,2,03/07/2024 23:56:05,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1720036580678,03/07/2024 19:56:20,1720043780678,2,03/07/2024 23:56:20,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,continue,,14715.900000047684,14707.3,14715.900000047684,14715.900000047684,14707.3,14715.900000047684,1,14715.900000047684,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,43
3,1720036580682,03/07/2024 19:56:20,1720043780682,2,03/07/2024 23:56:20,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,response,regional (z.B. in einem Landtag),12958.600000000002,14707.3,14719.999999952317,12958.600000000002,14707.3,14719.999999952317,1,12958.600000000002,1761.3999999523148,0,,Dropdown,Dropdown,6,object-18,,Political level,,,,43
4,1720036582931,03/07/2024 19:56:22,1720043782931,2,03/07/2024 23:56:22,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,2262.499999904634,2249,2262.499999904634,2262.499999904634,2249,2262.499999904634,1,2262.499999904634,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_non-st_A5.mp3,non-st,,43
5,1720036593970,03/07/2024 19:56:33,1720043793970,2,03/07/2024 23:56:33,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,13301.199999952318,13291.599999999999,13301.199999952318,13301.199999952318,13291.599999999999,13301.199999952318,1,13301.199999952318,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_non-st_A5.mp3,non-st,,43
6,1720036601615,03/07/2024 19:56:41,1720043801615,2,03/07/2024 23:56:41,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,20946.100000047685,20936.9,20946.100000047685,20946.100000047685,20936.9,20946.100000047685,1,20946.100000047685,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,MARA17_non-st_A5.mp3,non-st,,43
7,1720036601617,03/07/2024 19:56:41,1720043801617,2,03/07/2024 23:56:41,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,6,4580.700000000001,20936.9,20946.9,4580.700000000001,20936.9,20946.9,1,4580.700000000001,16366.2,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,MARA17_non-st_A5.mp3,non-st,,44
8,1720036601618,03/07/2024 19:56:41,1720043801618,2,03/07/2024 23:56:41,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Fränkisch,17822.300000000003,20936.9,20948.600000047685,17822.300000000003,20936.9,20948.600000047685,1,17822.300000000003,3126.3000000476823,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,MARA17_non-st_A5.mp3,non-st,,44
9,1720036603453,03/07/2024 19:56:43,1720043803453,2,03/07/2024 23:56:43,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,1847.7000000476837,1832.199999999997,1847.7000000476837,1847.7000000476837,1832.199999999997,1847.7000000476837,1,1847.7000000476837,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_st_A3.mp3,st,,44
10,1720036613076,03/07/2024 19:56:53,1720043813076,2,03/07/2024 23:56:53,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,11470.200000047684,11459.300000000003,11470.200000047684,11470.200000047684,11459.300000000003,11470.200000047684,1,11470.200000047684,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_st_A3.mp3,st,,44
11,1720036615147,03/07/2024 19:56:55,1720043815147,2,03/07/2024 23:56:55,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,13540.900000095367,13524.599999999999,13540.900000095367,13540.900000095367,13524.599999999999,13540.900000095367,1,13540.900000095367,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,MARA17_st_A3.mp3,st,,44
12,1720036615148,03/07/2024 19:56:55,1720043815148,2,03/07/2024 23:56:55,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,3,8128.0999999999985,13524.599999999999,13541.099999999999,8128.0999999999985,13524.599999999999,13541.099999999999,1,8128.0999999999985,5413,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,MARA17_st_A3.mp3,st,,45
13,1720036615149,03/07/2024 19:56:55,1720043815149,2,03/07/2024 23:56:55,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Ich weiß es nicht,12558.699999999997,13524.599999999999,13541.099999999999,12558.699999999997,13524.599999999999,13541.099999999999,1,12558.699999999997,982.4000000000015,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,MARA17_st_A3.mp3,st,,45
14,1720036640111,03/07/2024 19:57:20,1720043840111,2,03/07/2024 23:57:20,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,continue,24979.9,24967.700000000004,24979.9,24979.9,24967.700000000004,24979.9,1,24979.9,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,46
15,1720036640115,03/07/2024 19:57:20,1720043840115,2,03/07/2024 23:57:20,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,war die gleiche stimme ohne dialekt und mit dialekt,6379.5,24967.700000000004,24984.30000000001,6379.5,24967.700000000004,24984.30000000001,1,6379.5,18604.80000000001,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,46
16,1720036640115,03/07/2024 19:57:20,1720043840115,2,03/07/2024 23:57:20,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,nein,23235.200000000004,24967.700000000004,24984.30000000001,23235.200000000004,24967.700000000004,24984.30000000001,1,23235.200000000004,1749.1000000000058,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,46
17,1720036643001,03/07/2024 19:57:23,1720043843001,2,03/07/2024 23:57:23,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,1,Instructions3,Screen 1,d2amsh,1,continue,,2902.4999999523134,2898,2902.4999999523134,2902.4999999523134,2898,2902.4999999523134,1,2902.4999999523134,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,47
18,1720036643002,03/07/2024 19:57:23,1720043843002,2,03/07/2024 23:57:23,86579,59,task-brwb,,38739162,280560572376151,11368630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x695,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_1,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1720061837214,04/07/2024 02:57:17,1720072637214,3,04/07/2024 08:57:17,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1720061926298,04/07/2024 02:58:46,1720072726298,3,04/07/2024 08:58:46,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,continue,,93567.42,93550.76,93567.42,93567.42,93550.76,93567.42,1,93567.42,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,43
3,1720061926335,04/07/2024 02:58:46,1720072726335,3,04/07/2024 08:58:46,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,response,national (z.B. im Bundestag),91950.98,93550.76,93567.42,91950.98,93550.76,93567.42,1,91950.98,1616.4400000000023,0,,Dropdown,Dropdown,6,object-18,,Political level,,,,43
4,1720061956424,04/07/2024 02:59:16,1720072756424,3,04/07/2024 08:59:16,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,30159.320000000007,30142.640000000014,30159.320000000007,30159.320000000007,30142.640000000014,30159.320000000007,1,30159.320000000007,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A2.mp3,non-st,,43
5,1720061965156,04/07/2024 02:59:25,1720072765156,3,04/07/2024 08:59:25,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,38897.82000000001,38891.80000000002,38897.82000000001,38897.82000000001,38891.80000000002,38897.82000000001,1,38897.82000000001,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A2.mp3,non-st,,43
6,1720061967315,04/07/2024 02:59:27,1720072767315,3,04/07/2024 08:59:27,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,41055.82000000001,41041.34,41055.82000000001,41055.82000000001,41041.34,41055.82000000001,1,41055.82000000001,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,ROHA11_non-st_A2.mp3,non-st,,43
7,1720061967332,04/07/2024 02:59:27,1720072767332,3,04/07/2024 08:59:27,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,4,9497.899999999994,41041.34,41058.01999999999,9497.899999999994,41041.34,41058.01999999999,1,9497.899999999994,31560.119999999995,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,ROHA11_non-st_A2.mp3,non-st,,44
8,1720061967335,04/07/2024 02:59:27,1720072767335,3,04/07/2024 08:59:27,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Alemannisch,24627.24000000002,41041.34,41058.01999999999,24627.24000000002,41041.34,41058.01999999999,1,24627.24000000002,16430.77999999997,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,ROHA11_non-st_A2.mp3,non-st,,44
9,1720061973428,04/07/2024 02:59:33,1720072773428,3,04/07/2024 08:59:33,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,6127.4800000000105,6115.4800000000105,6127.4800000000105,6127.4800000000105,6115.4800000000105,6127.4800000000105,1,6127.4800000000105,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,UDMA21_st_A2.mp3,st,,44
