Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Display,Spreadsheet: Audio,Spreadsheet: Variety,Manipulation: Spreadsheet,Store: Progress
4,1719935217092,02/07/2024 15:46:57,1719942417092,2,02/07/2024 19:46:57,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,2844.2000000000007,2833.34,2844.2000000000007,2844.2000000000007,2833.34,2844.2000000000007,1,2844.2000000000007,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,UDMA21_non-st_A6.mp3,non-st,,36
5,1719935232562,02/07/2024 15:47:12,1719942432562,2,02/07/2024 19:47:12,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,18313.2,18300.000000000004,18313.2,18313.2,18300.000000000004,18313.2,1,18313.2,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,UDMA21_non-st_A6.mp3,non-st,,36
6,1719935238325,02/07/2024 15:47:18,1719942438325,2,02/07/2024 19:47:18,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,24075.2,24066.680000000004,24075.2,24075.2,24066.680000000004,24075.2,1,24075.2,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,UDMA21_non-st_A6.mp3,non-st,,36
7,1719935238327,02/07/2024 15:47:18,1719942438327,2,02/07/2024 19:47:18,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,6,15283.34,24066.680000000004,24077.2,15283.34,24066.680000000004,24077.2,1,15283.34,8793.86,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,UDMA21_non-st_A6.mp3,non-st,,37
8,1719935238327,02/07/2024 15:47:18,1719942438327,2,02/07/2024 19:47:18,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Schwäbisch,21500.000000000004,24066.680000000004,24078.2,21500.000000000004,24066.680000000004,24078.2,1,21500.000000000004,2578.199999999997,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,UDMA21_non-st_A6.mp3,non-st,,37
9,1719935243122,02/07/2024 15:47:23,1719942443122,2,02/07/2024 19:47:23,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,4806.519999999997,4800,4806.519999999997,4806.519999999997,4800,4806.519999999997,1,4806.519999999997,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,UDMA21_st_A6.mp3,st,,37
10,1719935260543,02/07/2024 15:47:40,1719942460543,2,02/07/2024 19:47:40,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,22226.519999999997,22216.659999999996,22226.519999999997,22226.519999999997,22216.659999999996,22226.519999999997,1,22226.519999999997,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,UDMA21_st_A6.mp3,st,,37
11,1719935265067,02/07/2024 15:47:45,1719942465067,2,02/07/2024 19:47:45,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,26749.519999999997,26733.32,26749.519999999997,26749.519999999997,26733.32,26749.519999999997,1,26749.519999999997,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,UDMA21_st_A6.mp3,st,,37
12,1719935265072,02/07/2024 15:47:45,1719942465072,2,02/07/2024 19:47:45,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,2,11816.659999999996,26733.32,26749.980000000003,11816.659999999996,26733.32,26749.980000000003,1,11816.659999999996,14933.320000000007,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,UDMA21_st_A6.mp3,st,,38
13,1719935265073,02/07/2024 15:47:45,1719942465073,2,02/07/2024 19:47:45,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Ich weiß es nicht,25549.999999999993,26733.32,26749.980000000003,25549.999999999993,26733.32,26749.980000000003,1,25549.999999999993,1199.9800000000105,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,UDMA21_st_A6.mp3,st,,38
14,1719935289150,02/07/2024 15:48:09,1719942489150,2,02/07/2024 19:48:09,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,continue,24099.97999999998,24083.319999999992,24099.97999999998,24099.97999999998,24083.319999999992,24099.97999999998,1,24099.97999999998,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,39
15,1719935289153,02/07/2024 15:48:09,1719942489153,2,02/07/2024 19:48:09,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,hatte das Gefühl das die Sprecher sich immer wiederholt haben,8850,24083.319999999992,24099.97999999998,8850,24083.319999999992,24099.97999999998,1,8850,15249.979999999981,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,39
16,1719935289154,02/07/2024 15:48:09,1719942489154,2,02/07/2024 19:48:09,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,nein,21500,24083.319999999992,24099.97999999998,21500,24083.319999999992,24099.97999999998,1,21500,2599.9799999999814,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,39
17,1719935292910,02/07/2024 15:48:12,1719942492910,2,02/07/2024 19:48:12,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Instructions3,Screen 1,d2amsh,1,continue,,3778.8800000000047,3766.6800000000076,3778.8800000000047,3778.8800000000047,3766.6800000000076,3778.8800000000047,1,3778.8800000000047,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,40
18,1719935292912,02/07/2024 15:48:12,1719942492912,2,02/07/2024 19:48:12,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719939127266,02/07/2024 16:52:07,1719949927266,3,02/07/2024 22:52:07,86579,59,task-r61o,,38696984,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1595,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719939167137,02/07/2024 16:52:47,1719949967137,3,02/07/2024 22:52:47,86579,59,task-r61o,,38696984,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1595,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,continue,,39897,39888.20000000001,39897,39897,39888.20000000001,39897,1,39897,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,36
3,1719939167147,02/07/2024 16:52:47,1719949967147,3,02/07/2024 22:52:47,86579,59,task-r61o,,38696984,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1595,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,response,sowohl national (z.B. im Bundestag) als auch regional (z.B. in einem Landtag) möglich,39104.70000000001,39888.20000000001,39904.80000000005,39104.70000000001,39888.20000000001,39904.80000000005,1,39104.70000000001,800.1000000000349,0,,Dropdown,Dropdown,6,object-32,,Political level,,,,36
4,1719939227598,02/07/2024 16:53:47,1719950027598,3,02/07/2024 22:53:47,86579,59,task-r61o,,38696984,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1595,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,60470.19999961852,60461.09999999998,60470.19999961852,60470.19999961852,60461.09999999998,60470.19999961852,1,60470.19999961852,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,ROHA11_non-st_A3.mp3,non-st,,36
5,1719939227611,02/07/2024 16:53:47,1719950027611,3,02/07/2024 22:53:47,86579,59,task-r61o,,38696984,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1595,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,1,40199.899999999965,60461.09999999998,60477.79999999999,40199.899999999965,60461.09999999998,60477.79999999999,1,40199.899999999965,20277.900000000023,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,ROHA11_non-st_A3.mp3,non-st,,37
6,1719939227613,02/07/2024 16:53:47,1719950027613,3,02/07/2024 22:53:47,86579,59,task-r61o,,38696984,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1595,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Alemannisch,59176.79999999999,60461.09999999998,60477.79999999999,59176.79999999999,60461.09999999998,60477.79999999999,1,59176.79999999999,1301,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,ROHA11_non-st_A3.mp3,non-st,,37
7,1719939241921,02/07/2024 16:54:01,1719950041921,3,02/07/2024 22:54:01,86579,59,task-r61o,,38696984,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1595,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,14332.700000000012,14324.5,14332.700000000012,14332.700000000012,14324.5,14332.700000000012,1,14332.700000000012,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,HUWA01_st_A3.mp3,st,,37
8,1719939241930,02/07/2024 16:54:01,1719950041930,3,02/07/2024 22:54:01,86579,59,task-r61o,,38696984,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1595,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,2,10438.5,14324.5,14340.700000000012,10438.5,14324.5,14340.700000000012,1,10438.5,3902.2000000000116,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,HUWA01_st_A3.mp3,st,,38
9,1719939241933,02/07/2024 16:54:01,1719950041933,3,02/07/2024 22:54:01,86579,59,task-r61o,,38696984,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1595,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Alemannisch,12772.900000000023,14324.5,14341.200000000012,12772.900000000023,14324.5,14341.200000000012,1,12772.900000000023,1568.2999999999884,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,HUWA01_st_A3.mp3,st,,38
10,1719939262723,02/07/2024 16:54:22,1719950062723,3,02/07/2024 22:54:22,86579,59,task-r61o,,38696984,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1726,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,continue,20809.599999618542,20794.5,20809.599999618542,20809.599999618542,20794.5,20809.599999618542,1,20809.599999618542,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,39
11,1719939262732,02/07/2024 16:54:22,1719950062732,3,02/07/2024 22:54:22,86579,59,task-r61o,,38696984,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1726,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,Nichts,10622.100000000035,20794.5,20811.20000000001,10622.100000000035,20794.5,20811.20000000001,1,10622.100000000035,10189.099999999977,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,39
12,1719939262733,02/07/2024 16:54:22,1719950062733,3,02/07/2024 22:54:22,86579,59,task-r61o,,38696984,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1726,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,Gar nichts,15091.5,20794.5,20811.20000000001,15091.5,20794.5,20811.20000000001,1,15091.5,5719.700000000012,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,39
13,1719939272839,02/07/2024 16:54:32,1719950072839,3,02/07/2024 22:54:32,86579,59,task-r61o,,38696984,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1595,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Instructions3,Screen 1,d2amsh,1,continue,,10131.799999904644,10122.200000000012,10131.799999904644,10131.799999904644,10122.200000000012,10131.799999904644,1,10131.799999904644,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,40
14,1719939272859,02/07/2024 16:54:32,1719950072859,3,02/07/2024 22:54:32,86579,59,task-r61o,,38696984,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1595,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719941867353,02/07/2024 17:37:47,1719949067353,2,02/07/2024 21:37:47,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719941877460,02/07/2024 17:37:57,1719949077460,2,02/07/2024 21:37:57,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,continue,,10111.100000000046,10100.3,10111.100000000046,10111.100000000046,10100.3,10111.100000000046,1,10111.100000000046,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,36
3,1719941877461,02/07/2024 17:37:57,1719949077461,2,02/07/2024 21:37:57,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,response,sowohl national (z.B. im Bundestag) als auch regional (z.B. in einem Landtag) möglich,8467.7,10100.3,10115.00000000007,8467.7,10100.3,10115.00000000007,1,8467.7,1647.3000000000684,0,,Dropdown,Dropdown,6,object-32,,Political level,,,,36
4,1719941884554,02/07/2024 17:38:04,1719949084554,2,02/07/2024 21:38:04,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,7108,7099.9000000000015,7108,7108,7099.9000000000015,7108,1,7108,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,HUWA01_non-st_A6.mp3,non-st,,36
5,1719941894579,02/07/2024 17:38:14,1719949094579,2,02/07/2024 21:38:14,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,17132.20000000007,17116.300000000003,17132.20000000007,17132.20000000007,17116.300000000003,17132.20000000007,1,17132.20000000007,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,HUWA01_non-st_A6.mp3,non-st,,36
